A0 f (kHz),A0 Phase velocity (m/ms),A0 Energy velocity (m/ms),A0 Propagation time (micsec),A0 Coincidence angle (deg),A0 Wavelength (mm),A0 Wavenumber (rad/mm),A0 Attenuation (Np/m),A1 f (kHz),A1 Phase velocity (m/ms),A1 Energy velocity (m/ms),A1 Propagation time (micsec),A1 Coincidence angle (deg),A1 Wavelength (mm),A1 Wavenumber (rad/mm),A1 Attenuation (Np/m),A2 f (kHz),A2 Phase velocity (m/ms),A2 Energy velocity (m/ms),A2 Propagation time (micsec),A2 Coincidence angle (deg),A2 Wavelength (mm),A2 Wavenumber (rad/mm),A2 Attenuation (Np/m),A3 f (kHz),A3 Phase velocity (m/ms),A3 Energy velocity (m/ms),A3 Propagation time (micsec),A3 Coincidence angle (deg),A3 Wavelength (mm),A3 Wavenumber (rad/mm),A3 Attenuation (Np/m),A4 f (kHz),A4 Phase velocity (m/ms),A4 Energy velocity (m/ms),A4 Propagation time (micsec),A4 Coincidence angle (deg),A4 Wavelength (mm),A4 Wavenumber (rad/mm),A4 Attenuation (Np/m)
326.7,2.92303141503887,3.10472564867473,32.2089650796313,6.73883801154058,8.94714237844772,0.702256099368085,0,460.8,3.86545033180557,2.38713081422483,41.891294521483,5.09082580967451,8.38856408811972,0.749017977472226,0,693.9,4.99740049777066,2.4355415307431,41.058630591074,3.93562916679907,7.20190300874861,0.872434035774572,0,847.8,5.99720064198267,3.68063415593942,27.1692311061752,3.27872677113375,7.07383892661319,0.888228495497825,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
327.6,2.92350082469734,3.10422166969118,32.2141942942974,6.73775097938697,8.92399519138384,0.70407762133781,0,461.7,3.86079833794303,2.39054780803987,41.8314160727851,5.09697612387751,8.36213631783198,0.751385180576511,0,694.8,4.99058602246386,2.43016584524186,41.1494549624236,3.9410116197682,7.18276629600441,0.874758421511606,0,848.7,5.99319659960992,3.67780433618726,27.1901359776168,3.28091967836819,7.06161965312822,0.889765466821228,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
328.5,2.92396658852478,3.10371923913937,32.2194091330661,6.73667273741396,8.90096373980145,0.705899438628625,0,462.6,3.85619286199219,2.39396461920637,41.7717117444916,5.10307961310194,8.33591193686162,0.753749002481081,0,695.7,4.9837787155053,2.42489923940979,41.2388269066139,3.94640314167098,7.16368939989263,0.877087902118392,0,849.6,5.98919827927824,3.67487677756884,27.2117967629261,3.28311238243152,7.04943300291694,0.89130364166589,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
329.4,2.92442873761392,3.1032183521963,32.2246096312318,6.7356032053859,8.87804716944118,0.70772155038855,0,463.5,3.85163335405366,2.39738065367629,41.7121911143538,5.10913661812626,8.30988857401005,0.756109453360281,0,696.6,4.97697910445367,2.41974130236905,41.3267318709214,3.951803326949,7.14467284589961,0.879422395216537,0,850.5,5.98520538103715,3.67185191885924,27.2342137454899,3.28530504144467,7.03727851973798,0.892843062777275,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
330.3,2.92488730222205,3.10271900585378,32.2297958053352,6.73454230516209,8.85524463282486,0.70954395589354,0,464.4,3.847119270277,2.40079533894336,41.6528632732235,5.11514748012766,8.28406388948535,0.758466543836606,0,697.5,4.9701877134006,2.41469157577332,41.4131564475162,3.95721176820594,7.12571715182882,0.881761817555024,0,851.4,5.98121760790545,3.66873020306698,27.2573872879511,3.28749781275878,7.02515575276656,0.894383772872967,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
331.2,2.92534231343071,3.10222119320578,32.2349677124931,6.73348995685355,8.83255529417484,0.711366654146327,0,465.3,3.84265007280431,2.40420812354102,41.5937368403512,5.12111254060554,8.25843557447735,0.760820284969921,0,698.4,4.96340506455704,2.40974955279009,41.4980884151288,3.96262805494292,7.10682283012177,0.884106084725898,0,852.3,5.97723466379859,3.66551210055789,27.2813176594834,3.28969085408778,7.01306425413421,0.895925814949669,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
332.1,2.9257938004023,3.10172491292167,32.2401253519949,6.73244608516604,8.80997832099457,0.713189644542766,0,466.2,3.83822522803585,2.40761848100245,41.5348199015168,5.12703214355442,8.23300134713823,0.76317068858049,0,699.3,4.95663167134078,2.40491468843272,41.5815165839292,3.96805177908865,7.08799037800769,0.886455112393321,0,853.2,5.97325625869867,3.66219805012389,27.3060054730292,3.29188432065438,7.00100358497265,0.89746923150649,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
333,2.92624179312446,3.10123015979897,32.2452687634388,6.73141061304892,8.78751289226565,0.715012926206884,0,467.1,3.83384420996371,2.41102590043988,41.47612017845,5.13290663086608,8.20775895945989,0.765517766568653,0,700.2,4.94986804592458,2.40018639071013,41.6634309681314,3.97348252899478,7.06922028838129,0.888808814956071,0,854.1,5.96928210159477,3.65878853675004,27.3314511061702,3.29407836906959,6.98897330710077,0.899014065599005,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
333.9,2.92668632131093,3.1007369285721,32.2503979871812,6.73038346423561,8.76515819500129,0.716836498257709,0,468,3.82950649730728,2.41442989348714,41.4176449147467,5.13873634601095,8.18270619082753,0.767861531460432,0,701.1,4.94311469318907,2.39556402989307,41.7438226455853,3.97891989429402,7.05051304120534,0.8911671066288,0,855,5.96531190540269,3.65528403688876,27.3576551071846,3.29627315461682,6.97697298877507,0.900560360100048,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
334.8,2.92712741334432,3.10024521754668,32.2555130265253,6.72936456568238,8.74291342098066,0.718660360069633,0,468.9,3.82521157458687,2.41782999086029,41.3594009413453,5.14452163246214,8.15784085004665,0.770201996174473,0,702,4.93637211232911,2.39104693761794,41.8226837904002,3.98436346465176,7.03186910588192,0.893529901164388,0,855.9,5.96134538589577,3.65168503299803,27.3846180862702,3.29846883183167,6.96500220340668,0.902108157856202,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
335.7,2.92756509894065,3.0997550194759,32.2606139426166,6.72835384140979,8.72077777462214,0.720484510620594,0,469.8,3.82095893206765,2.42122574189886,41.3013946901021,5.1502628336277,8.13316077494179,0.772539174011909,0,702.9,4.92964079676326,2.38663440824765,41.9000076653649,3.98981282987342,7.01328894119116,0.895897111878073,0,856.8,5.95738226064275,3.64799202057849,27.4123406619026,3.30066555508268,6.95306052829453,0.903657501845558,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336.6,2.92799940597221,3.09926633246216,32.2657007410385,6.72735121983897,8.69875046337556,0.722308949271938,0,470.7,3.81674806623609,2.42461671267204,41.243632231585,5.15596029206352,8.10866383309133,0.774873078538292,0,703.8,4.92292123573178,2.38232569789111,41.9757886541384,3.9952675786415,6.99477299762969,0.898268651364206,0,857.7,5.9534222509278,3.6442054965667,27.4408235469192,3.30286347750061,6.94114754684365,0.905208434884335,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337.5,2.92843036310736,3.09877915092972,32.2707734657364,6.72635662769216,8.67683070550329,0.724133675121086,0,471.6,3.81257847972345,2.42800248556317,41.1861192871906,5.16161434942928,8.08434792138136,0.777203723575764,0,704.7,4.91621390915438,2.37812003276116,42.050022127728,4.00072730272665,6.97632171016657,0.900644432441113,0,858.6,5.94946507771592,3.64032598057153,27.4700673878388,3.30506275321098,6.92926284383406,0.906761000236933,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338.4,2.92885799772573,3.09829347276373,32.2758321247078,6.72536999480291,8.65501772377581,0.725958687515952,0,472.5,3.80844967914256,2.43138266457329,41.1288611443441,5.16722534928598,8.06021096114828,0.779531123622658,0,705.6,4.9095192909322,2.37401660592026,42.1227045129434,4.00619159436681,6.95793550302183,0.903024367565753,0,859.5,5.94551046754089,3.63635398523192,27.5000729868773,3.30726353405885,6.91740601226398,0.908315240718852,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339.3,2.92928233850136,3.09780929051107,32.2808767816376,6.72439124815296,8.63331075302494,0.72778398541696,0,473.4,3.80436117871231,2.43475686488163,41.0718628386994,5.17279363204159,8.03625090560267,0.781855293094334,0,706.5,4.90283784887145,2.37001457862771,42.1938332792459,4.01166004637231,6.93961478962696,0.905408368858085,0,860.4,5.94155814748396,3.63229004132469,27.5308411118871,3.30946597239092,6.90557664747089,0.909871199457434,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340.2,2.92970341181668,3.0973266036126,32.2859074284785,6.72342032014245,8.61170902944349,0.72960956828631,0,474.3,3.800312497563,2.43812471959124,41.0151290442456,5.17831953846778,8.01246573384566,0.784176246849784,0,707.4,4.89617004293786,2.36611308406252,42.2634068817641,4.01713225360495,6.92135997022599,0.907796348435614,0,861.3,5.93760784511733,3.62813469414133,27.5623725220232,3.31167022108781,6.89377434705367,0.911428919901469,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341.1,2.93012124483923,3.09684540792896,32.2909240945533,6.72245714148921,8.59021179958732,0.731435435326686,0,475.2,3.7963031607164,2.44148587648812,40.9586641327788,5.18380340823375,7.98885345268603,0.786493999970301,0,708.3,4.88951632603553,2.36231122751033,42.331424765479,4.02260781240161,6.90317143305878,0.910188218286146,0,862.2,5.93365929537018,3.62388848156235,27.5946681330788,3.31387642972631,6.88199871882415,0.912988444765814,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,2.93053586524365,3.09636569671783,32.2959268364201,6.72150164187061,8.56881831942587,0.73326158554854,0,476.1,3.79233269851068,2.44483999906332,40.9024721610873,5.18924558055765,7.96541209517051,0.788808567856663,0,709.2,4.88287714311556,2.35860808890754,42.3978873261298,4.02808632136866,6.88504955318042,0.912583890449588,0,863.1,5.92971222958741,3.61955196987659,27.6277287443975,3.3160847506806,6.87024936807717,0.914549817707434,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342.9,2.93094729871949,3.09588746909802,32.3009156496037,6.72055375566414,8.54752784695099,0.735088018393632,0,477,3.78840064828687,2.44818676126347,40.8465569629956,5.19464639175954,7.94213972387185,0.791119965856819,0,710.1,4.87625293112882,2.35500272419523,42.4627958908934,4.03356738149024,6.86699469247827,0.914983277045757,0,864,5.92576638536306,3.61512572315993,27.6615552702249,3.31829533362608,6.85852590898502,0.916113081813731,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343.8,2.93135557270551,3.09541071739879,32.3058906005321,6.71961341334005,8.52633965301197,0.736914732802138,0,477.9,3.78450655180815,2.45152585409823,40.7909220426248,5.20000617866593,7.91903442521062,0.793428209779815,0,711,4.86964411898306,2.35149416665568,42.5261526981464,4.03905059623492,6.84900719969489,0.917386290301971,0,864.9,5.9218215015397,3.61061031909113,27.6961486182126,3.32050832832644,6.84682795876946,0.917678280368071,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
344.7,2.93176071243754,3.0949354405586,32.3108516867645,6.7186805505641,8.50525300968244,0.738741728203354,0,478.8,3.78064995596825,2.45485698316817,40.7355706200622,5.20532527751841,7.89609431071063,0.79573331573013,0,711.9,4.86305112833158,2.34808142701573,42.5879608983979,4.04453557097133,6.83108741161902,0.91979284242396,0,865.8,5.91787731815523,3.60600634792223,27.7315096956553,3.32272388466228,6.83515513762443,0.919245456857811,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
345.6,2.93216274390859,3.09446163411176,32.3157989414544,6.71775510137601,8.48426719880957,0.740569003774561,0,479.7,3.77683041467096,2.45817986283818,40.6805057318066,5.21060402125108,7.8733175206816,0.798035299691006,0,712.8,4.85647437105515,2.34476349837642,42.6482244666649,4.05002191513659,6.81323564962844,0.922202846091525,0,866.7,5.91393357836519,3.60131440852792,27.7676394383117,3.3249421515482,6.82350707091865,0.920814654674884,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
346.5,2.9325616928825,3.09398929354296,32.3207323983623,6.71683700046009,8.4633815090404,0.742396558688513,0,480.6,3.77304748583631,2.46149422412138,40.6257301033053,5.21584274349299,7.85070221772015,0.800334178132186,0,713.7,4.84991425171767,2.34153935386899,42.7069482452931,4.05550924027419,6.79545222322779,0.92461621401778,0,867.6,5.90999002641576,3.59653511253489,27.8045387771895,3.32716327806708,6.81188338683237,0.922385917428537,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
347.4,2.93295758489605,3.09351841429096,32.3256520918174,6.71592618313815,8.44259523573992,0.744224392113584,0,481.5,3.76930073612269,2.46479980078205,40.5712463820678,5.2210417719044,7.8282465963088,0.80262996698932,0,714.6,4.84337116671097,2.33840794911238,42.7641378990173,4.06099716082024,6.77773742892664,0.927032859131374,0,868.5,5.90604641055514,3.59166907983471,27.8422086715745,3.32938741182673,6.80028371969504,0.923959288490004,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
348.3,2.93335044431718,3.09304899492362,32.3305580235303,6.71502258753326,8.42190767820035,0.74605250345397,0,482.4,3.76558973229051,2.46809635334496,40.5170567447548,5.22620144002752,7.80594886461549,0.804922683475596,0,715.5,4.83684550095695,2.33536822836361,42.8197998009375,4.06648529695972,6.76009154571202,0.929452695232369,0,869.4,5.90210247903538,3.58671694491034,27.8806500585174,3.33161470120803,6.7887077053547,0.925534811614238,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
349.2,2.93374029624931,3.09258103073845,32.3354502294551,6.7141261501865,8.40131814504385,0.747880891867688,0,483.3,3.76191405155309,2.47138363915381,40.4631633938628,5.23132207280344,7.78380726578335,0.807212343861556,0,716.4,4.83033763445933,2.33241911594225,42.8739411868531,4.07197326921156,6.74251484430393,0.931875635763356,0,870.3,5.8981579840134,3.5816793514749,27.9198638925679,3.33384529316142,6.77715498565253,0.927112530328921,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
350.1,2.93412716557488,3.09211451699854,32.3403287459962,6.71323680825633,8.38082595137069,0.749709556508803,0,484.2,3.75827327395316,2.47466143356797,40.4095682114462,5.23640399703386,7.76182006186112,0.809498965075597,0,717.3,4.82384793492378,2.32955952845793,42.926569928091,4.07746070472139,6.72500757691869,0.934301595249422,0,871.2,5.89421267854297,3.57655695664032,27.9598511116502,3.33607933490062,6.76562520493913,0.928692488403386,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
351,2.93451107603502,3.09164945202355,32.3451935776703,6.71235450163137,8.36043041605417,0.751538496763786,0,485.1,3.75466698603247,2.47792951898592,40.3562729423089,5.24144753615949,7.73998554119248,0.811782563900185,0,718.2,4.81737676429206,2.32678836614698,42.9776946863432,4.08294723184339,6.70756998648295,0.936730488066679,0,872.1,5.89026631850411,3.57135042883172,28.0006126513641,3.33831697280868,6.75411801227395,0.930274729544471,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
351.9,2.93489205300575,3.09118582789861,32.3500447942918,6.71147916654793,8.34013086958156,0.753367711542256,0,486,3.75109477800742,2.4811876924989,40.3032790716797,5.24645301408832,7.71830201236094,0.814063157559395,0,719.1,4.81092447222927,2.32410452388491,43.0273247060518,4.08843248574024,6.69020229763492,0.939162229728207,0,873,5.88631866058419,3.56606044984308,28.0421494269398,3.34055835357856,6.74263305908842,0.931859297713147,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
352.8,2.93527011981042,3.09072364283636,32.3548824016598,6.71061074406291,8.31992664345358,0.755197200220921,0,486.9,3.74755624644041,2.48443575770577,40.2505879614066,5.25142075134742,7.69676780948943,0.816340763123057,0,720,4.80449140101517,2.32150688490623,43.0754699243716,4.09391610433942,6.67290472363218,0.941596735965314,0,873.9,5.88236946618698,3.56068771202853,28.0844623532092,3.34280362199052,6.73117000364685,0.933446236505013,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
353.7,2.93564529958028,3.09026289494347,32.3597064067358,6.70974917577428,8.29981707543194,0.757026962169838,0,487.8,3.74405099324073,2.48767352710245,40.1982008131414,5.2563510663607,7.6753812899564,0.818615397700363,0,720.9,4.79807788473223,2.31899432310677,43.1221409227209,4.0993977291044,6.65567746529648,0.944033922908808,0,874.8,5.87841849546373,3.55523292287899,28.1275523064804,3.34505292429898,6.71972850418808,0.935035590093198,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
354.6,2.9360176161506,3.0898035792451,32.3645168488128,6.70889440176222,8.27980151198702,0.758856996521372,0,488.7,3.74057862646436,2.49090081925496,40.1461187161641,5.26124427420649,7.65414083581822,0.820887078243566,0,721.8,4.79168424686357,2.3165657078422,43.1673488308461,4.10487700718256,6.63852070776333,0.94647370758847,0,875.7,5.87446551221345,3.54969680159586,28.171420149192,3.34730640544656,6.70830822452147,0.936627402451799,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
355.5,2.93638709225968,3.08934569370561,32.3693137364799,6.70804636472325,8.25987930312147,0.760687302634692,0,489.6,3.73713875585815,2.49411747143133,40.0943424459521,5.26610069279038,7.63304484448152,0.823155822505374,0,722.7,4.78531080193324,2.31421990248773,43.2111053459105,4.11035359010897,6.62143462284937,0.94891600764243,0,876.6,5.87051028384744,3.54408007998101,28.21606672063,3.34956420907501,6.69690883395784,0.938221717357059,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
356.4,2.93675375222055,3.08888923034019,32.3740971407338,6.70720500383595,8.24004980982196,0.762517879405312,0,490.5,3.73373100066538,2.49732331621911,40.0428728433119,5.27092063173029,7.6120917444758,0.825421647307309,0,723.6,4.77895785553023,2.31195576544125,43.2534227059116,4.11582713388277,6.60441936916837,0.951360741341107,0,877.5,5.8665525773955,3.53838350441914,28.2614928187147,3.35182647980053,6.68553000272992,0.939818579022749,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
357.3,2.93711761749789,3.08843418994236,32.378867040669,6.70637026490997,8.22031239154181,0.764348726411492,0,491.4,3.73035498085826,2.50051820689715,39.991710407935,5.27570440462634,7.59127997732653,0.827684570447417,0,724.5,4.77262570433606,2.30977215109719,43.2943136631454,4.12129729904119,6.5874750922513,0.953807827610667,0,878.4,5.86259216243709,3.53260783450182,28.3076992083109,3.35409336154128,6.67417140532455,0.941418031632655,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
358.2,2.93747871112783,3.08798056738565,32.3836234774826,6.70554209024113,8.200666418559,0.766179842769858,0,492.3,3.72701032398605,2.50370199679876,39.940855632124,5.28045231928022,7.57060801134685,0.829944609173045,0,725.4,4.76631463536345,2.3076679120512,43.3337914341036,4.12676375141813,6.57060192357796,0.956257186215009,0,879.3,5.85862881205982,3.52675384320814,28.3546866171511,3.35636499696269,6.66283272155103,0.943020119183922,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
359.1,2.93783705508359,3.08752836039197,32.3883664625852,6.70472042465456,8.18111126450458,0.768011227819437,0,493.2,3.72369666333281,2.506874544252,39.8903089224346,5.28516468017992,7.55007433765777,0.832201780562706,0,726.3,4.76002492679152,2.30564189876724,43.3718696964463,4.1322261615257,6.55379998181402,0.958708737620105,0,880.2,5.85466230084679,3.52082231778799,28.4024557259756,3.35864152862496,6.65151363422721,0.944624885807602,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
360,2.9381926728666,3.08707756095144,32.3930960675895,6.70390520956139,8.16164631351833,0.769842880445897,0,494.1,3.7204136336679,2.51003572488136,39.8400704056619,5.2898417944463,7.52967746138008,0.834456102456741,0,727.2,4.75375684800409,2.30369296046277,43.4085625629172,4.13768420461997,6.53706937294292,0.96116240301592,0,881.1,5.8506924038509,3.51481405988113,28.4510071646242,3.36092309957221,6.64021382800011,0.946232375934187,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
360.9,2.93854558436889,3.08662817234046,32.3978122457731,6.70309639473505,8.14227094588222,0.771674800426185,0,495,3.71716087623076,2.51318541633625,39.7901401742897,5.29448396465479,7.50941591157729,0.836707592329888,0,728.1,4.74751065884659,2.30181994723016,43.4438845315998,4.14313756144982,6.5204101893237,0.963618104497086,0,882,5.84671890053503,3.50872988507852,28.500341512542,3.36320985106682,6.62893299380389,0.947842633656506,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
361.8,2.93889581355112,3.08618018372305,32.4025150985721,6.70229392070993,8.12298455929,0.773506986418398,0,495.9,3.71393803941448,2.51632349571822,39.7405183276952,5.29909148773729,7.48928824241677,0.838956267111442,0,729,4.74128660968179,2.30002171087588,43.4778504599065,4.14858591831676,6.50382250985157,0.966075765084644,0,882.9,5.84274157077313,3.50257062369876,28.5504592893544,3.36550192488361,6.61767082429848,0.949455703373648,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
362.7,2.93924337996537,3.08573359818744,32.4072045813482,6.70149773820811,8.10378654525881,0.77533943818592,0,496.8,3.71074477134669,2.51944986158709,39.6912046255234,5.3036646654894,7.46929301800864,0.841202144838967,0,729.9,4.73508494378607,2.29829710192439,43.5104756109507,4.15402896507768,6.48730640332383,0.968535308269135,0,883.8,5.83876019780425,3.49633712063753,28.6013609527922,3.36779946160784,6.60642701720327,0.951071629311585,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
363.6,2.9395883055138,3.08528841041786,32.4118807377416,6.70070779264959,8.08467630779374,0.777172154823627,0,497.7,3.70758072959458,2.52256440423927,39.6421989591014,5.30820379060147,7.4494288318155,0.843445242452005,0,730.8,4.72890589349664,2.29664497671242,43.5417755090502,4.1594663986212,6.47086192323022,0.970996658825793,0,884.7,5.83477456621889,3.49003023566506,28.6530468928571,3.37010260179187,6.59520127299524,0.952690455848067,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
364.5,2.93993061190688,3.084844615111,32.4165436113552,6.6999240299768,8.0656532562603,0.779005135424435,0,498.6,3.70444557300105,2.5256670300374,39.5935009685418,5.31270915824744,7.42969429001415,0.845685577618514,0,731.7,4.72274968261958,2.29506419434949,43.5717659864168,4.16489792086711,6.45448911113787,0.973459742357814,0,885.6,5.83078446292981,3.48365084350787,28.7055174276033,3.37241148539325,6.58399329599121,0.954312227353759,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
365.4,2.94027031984899,3.08440220965912,32.4211932175511,6.69914639851701,8.04671680308975,0.780838379296136,0,499.5,3.70133896566131,2.52875764899316,39.5451102401274,5.317181060304,7.41008801934196,0.847923167819207,0,732.6,4.71661652725719,2.29355361615723,43.6004631832181,4.17032323813286,6.43818799789407,0.975924485155578,0,886.5,5.8267896771506,3.47719983401381,28.7587727981017,3.37472625178374,6.57280279430411,0.955936988193909,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
366.3,2.94060744987494,3.0839611913973,32.4258295723531,6.69837484706463,8.02786636602496,0.782671885741757,0,500.4,3.69826057838523,2.53183616984278,39.4970263839029,5.32161978314064,7.3906086698346,0.85015802999081,0,733.5,4.71050663432056,2.29211210888916,43.6278834757624,4.17574206254507,6.42195860166402,0.97839081453305,0,887.4,5.82279000012549,3.47067811226531,28.8128131636875,3.37704703990272,6.56162947951938,0.957564782770973,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
367.2,2.94094202315513,3.08352155497141,32.4304527201293,6.69760932303764,8.00910137024817,0.78450565384527,0,501.3,3.69521008238468,2.53490251907604,39.4492487373635,5.32602561662881,7.37125490202409,0.852390181955893,0,734.4,4.7044202016031,2.29073854539679,43.6540434529067,4.18115411208205,6.4058009281088,0.980858658846051,0,888.3,5.8187852256102,3.46408659874703,28.8676385966131,3.3793739879754,6.5504730672185,0.959195655444102,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
368.1,2.94127405907954,3.08308330027208,32.4350626501643,6.69684977800441,7.99042124172653,0.786339683115623,0,502.2,3.69218715622547,2.53795661921359,39.4017767060912,5.33039884403681,7.35202540068791,0.854619640812406,0,735.3,4.69835742014233,2.28943180144535,43.6789599659045,4.18655910857326,6.38971497367378,0.98332794703158,0,889.2,5.81477514960508,3.45742622944247,28.9232490771396,3.38170723366409,6.53933327665888,0.960829650571019,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
369,2.94160357768275,3.08264642448052,32.4396593802845,6.69609616213285,7.97182541377439,0.788173972842276,0,503.1,3.68919148262806,2.54099839824933,39.3546096167934,5.33473974654815,7.33291886827283,0.856846423647873,0,736.2,4.6923184697098,2.28819076394908,43.7026499606242,4.19195678181662,6.37370071951888,0.985798609579817,0,890.1,5.81075956933537,3.45069795574441,28.9796444900455,3.38404691465969,6.52820982960945,0.962466812675271,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
369.9,2.94193060040667,3.08221091959837,32.4442429829009,6.69534842244731,7.95331332902588,0.790008521888468,0,504,3.6862227469086,2.54402779417676,39.3077466484047,5.33904860544365,7.31393402164405,0.859070547886516,0,737.1,4.68630352346323,2.28701432392796,43.7251306009529,4.19734686553752,6.35775813792325,0.988270577595765,0,891,5.8067382862468,3.44390274504063,29.0368246153305,3.3863931669339,6.51710245370011,0.964107185949223,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
370.8,2.9422551453762,3.0817767879028,32.4488134223542,6.69460651362992,7.93488442658092,0.791843329958489,0,504.9,3.68328063920421,2.54704474775389,39.2611869454532,5.34332569880052,7.29506959636404,0.861292030758858,0,738,4.68031274724113,2.28590137831952,43.7464192237003,4.20272909810345,6.34188719138365,0.990743782973021,0,891.9,5.8027111019767,3.43704158009428,29.0947891288697,3.38874612708378,6.50601087787498,0.965750814918991,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
371.7,2.94257723291211,3.0813440239233,32.4533707445869,6.69387038541311,7.9165381568795,0.793678396120592,0,505.8,3.68036485438811,2.55004920239616,39.2149296201951,5.34757130152742,7.27632434635846,0.863510889302797,0,738.9,4.67434629737447,2.28485083432643,43.7665332448189,4.20810322458609,6.32608782971237,0.993218158886243,0,892.8,5.79867782185903,3.43011545973292,29.1535375919347,3.39110593028509,6.49493483631164,0.967397743862154,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
372.6,2.94289688315775,3.0809126222199,32.4579149953129,6.69313998800656,7.89827397519525,0.795513719442008,0,506.7,3.67747509125652,2.55304110637678,39.1689737193139,5.35178568646472,7.25769704214825,0.865727140536551,0,739.8,4.66840432227989,2.28386160737947,43.7854901877094,4.21346899543477,6.31035999226804,0.995693639487803,0,893.7,5.7946382529032,3.4231253985163,29.2130694491482,3.39347271146852,6.48387406613316,0.9690480171412,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
373.5,2.9432141137944,3.08048258482253,32.4624461416201,6.69241527731473,7.88009133546025,0.797349299608417,0,507.6,3.67461105247305,2.55602041268257,39.1233182269655,5.35596912438937,7.23918647059308,0.867940801456497,0,740.7,4.66248696402458,2.28293261906364,43.8033077126103,4.21882616515392,6.29470361013174,0.998170159603128,0,894.6,5.79059220529848,3.41607242709809,29.2733840204169,3.39584660443588,6.47282830907499,0.970701678950836,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
374.4,2.94352894540644,3.08005390376113,32.466964256011,6.69169620267719,7.86198970461121,0.799185135474596,0,508.5,3.67177244379707,2.55898708115178,39.077962032927,5.36012188506986,7.22079143322924,0.870151889204983,0,741.6,4.65659435393653,2.28206280521715,43.8200034509938,4.2241744963705,6.27911860023805,1.00064765569827,0,895.5,5.78653949089302,3.40895759190265,29.3344804985347,3.39822774274769,6.46179730976328,0.972358773570037,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
