BSH0 f (kHz),BSH0 Phase velocity (m/ms),BSH0 Energy velocity (m/ms),BSH0 Propagation time (micsec),BSH0 Coincidence angle (deg),BSH0 Wavelength (mm),BSH0 Wavenumber (rad/mm),BSH0 Attenuation (Np/m),BSH1 f (kHz),BSH1 Phase velocity (m/ms),BSH1 Energy velocity (m/ms),BSH1 Propagation time (micsec),BSH1 Coincidence angle (deg),BSH1 Wavelength (mm),BSH1 Wavenumber (rad/mm),BSH1 Attenuation (Np/m),BSH2 f (kHz),BSH2 Phase velocity (m/ms),BSH2 Energy velocity (m/ms),BSH2 Propagation time (micsec),BSH2 Coincidence angle (deg),BSH2 Wavelength (mm),BSH2 Wavenumber (rad/mm),BSH2 Attenuation (Np/m),BSH3 f (kHz),BSH3 Phase velocity (m/ms),BSH3 Energy velocity (m/ms),BSH3 Propagation time (micsec),BSH3 Coincidence angle (deg),BSH3 Wavelength (mm),BSH3 Wavenumber (rad/mm),BSH3 Attenuation (Np/m),BSH4 f (kHz),BSH4 Phase velocity (m/ms),BSH4 Energy velocity (m/ms),BSH4 Propagation time (micsec),BSH4 Coincidence angle (deg),BSH4 Wavelength (mm),BSH4 Wavenumber (rad/mm),BSH4 Attenuation (Np/m),BSH5 f (kHz),BSH5 Phase velocity (m/ms),BSH5 Energy velocity (m/ms),BSH5 Propagation time (micsec),BSH5 Coincidence angle (deg),BSH5 Wavelength (mm),BSH5 Wavenumber (rad/mm),BSH5 Attenuation (Np/m),BSH6 f (kHz),BSH6 Phase velocity (m/ms),BSH6 Energy velocity (m/ms),BSH6 Propagation time (micsec),BSH6 Coincidence angle (deg),BSH6 Wavelength (mm),BSH6 Wavenumber (rad/mm),BSH6 Attenuation (Np/m)
112.5,1.61578199014686,1.53229182757276,65.2617198633802,12.2560649103538,14.3625065790832,0.437471361463471,0,129,1.96130962811075,1.27874801945977,78.2014896431641,10.0718580591032,15.2039506055097,0.413260044721709,0,149.25,2.82059581993728,1.35197453908572,73.9658899698106,6.98477032458324,18.8984644551911,0.332470678878552,0,231,2.48810312990029,1.0402610222704,96.1297192331083,7.9238024182773,10.7710092203476,0.583342301416844,0,246,3.12392343193881,2.25579297028509,44.3303092603226,6.30366123341447,12.6988757395887,0.494782800936606,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.25,1.61520104769061,1.53280663814637,65.2398009711978,12.260541599159,14.2622609067603,0.440546232343944,0,129.75,1.95529744988012,1.28196710216135,78.0051218408049,10.1031516663156,15.0697298642013,0.416940805429136,0,150,2.80498243677406,1.31885837049821,75.8231529911921,7.02384506259936,18.6998829118271,0.336001318126204,0,231.75,2.47695386574676,1.04242901120847,95.9297937075561,7.95969974197922,10.6880425706441,0.58787053528745,0,246.75,3.1202029179631,2.23158878267433,44.8111232572877,6.31120821645531,12.6451992622618,0.496883060271818,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
114,1.61463188153808,1.53331189717573,65.218303062928,12.2649307387762,14.1634375573516,0.443620080346827,0,130.5,1.94943301373261,1.28514763393193,77.8120718271477,10.1338651980797,14.9381840132767,0.420612391813841,0,150.75,2.78898464454011,1.28826177518264,77.6239751317799,7.06433909267496,18.5007273269659,0.339618286142809,0,232.5,2.46601543394276,1.04471817196067,95.7195947040204,7.99523679178925,10.6065179954527,0.592389067729233,0,247.5,3.11636321637185,2.20493044504604,45.3529045438493,6.31901598004539,12.5913665307953,0.499007418441238,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
114.75,1.61407417460482,1.53380783259664,65.1972156320953,12.2692345839052,14.0660058789091,0.446692924862256,0,131.25,1.94371143406757,1.2882891469963,77.6223258832494,10.1640120325854,14.8092299738481,0.424274950032862,0,151.5,2.77265172475763,1.26024951925853,79.3493657183342,7.10616720539416,18.301331516552,0.343318479395719,0,233.25,2.45528432646811,1.04711314846653,95.5006630815852,8.03041102337359,10.5264065443434,0.596897457903711,0,248.25,3.11238766034851,2.17573000301091,45.9615852433958,6.3271204178018,12.5373118241632,0.501158892376753,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
115.5,1.61352761902388,1.53429466592508,65.1765284862712,12.2734553284782,13.9699360954449,0.449764785196714,0,132,1.93812795082945,1.29139131080762,77.4358625175052,10.1936056085393,14.6827875062837,0.427928641239997,0,152.25,2.75603758681168,1.23483023158966,80.9827921618542,7.14922812992129,18.1020531153476,0.347097937849517,0,234,2.4447568747153,1.04960028729167,95.2743641658434,8.06522077043052,10.4476789517748,0.601395327726092,0,249,3.10825829463291,2.14391017141065,46.6437453086954,6.33556049233489,12.4829650386864,0.503340775825868,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
116.25,1.61299191872059,1.53477261237211,65.1562317400506,12.2775950852019,13.8751993008223,0.45283567975901,0,132.75,1.93267803602308,1.29445389921629,77.2526546218015,10.2226588228337,14.5587799323772,0.431573616495598,0,153,2.73919904433518,1.21196251711457,82.5108025932014,7.19340787827022,17.9032617276809,0.350951988679522,0,234.75,2.43442936729987,1.05216742818903,95.041908085026,8.09966487728855,10.3703061439824,0.605882335578447,0,249.75,3.10395543094141,2.10940801181291,47.4066654909763,6.34437922126109,12.4282499737394,0.505556721216247,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
117,1.61246678609288,1.53524188112488,65.1363158010836,12.2816559106356,13.7817674025033,0.455905626881958,0,133.5,1.92735732810978,1.29747678661115,77.0726698403505,10.2511843349613,14.4371335438935,0.435210028921371,0,153.75,2.72219416244555,1.19156313804593,83.9233749409131,7.23858318837538,17.7053278858247,0.354875399523668,0,235.5,2.42429775559503,1.05480376231417,94.8043641602175,8.13374370323363,10.2942579855415,0.610358251755924,0,250.5,3.09945779973612,2.07218368559881,48.2582701017176,6.35362346167341,12.3730850288867,0.507810727277038,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
117.75,1.61195194415743,1.53570267546386,65.1167713631776,12.2856397880862,13.6896131138636,0.458974644127566,0,134.25,1.9221616251896,1.30045993624232,76.8958713860495,10.2791945666394,14.3177774688238,0.438838033407131,0,154.5,2.70508051639232,1.17351591827552,85.2140123901767,7.28462552702776,17.5086117565846,0.358862564007487,0,236.25,2.41435815131229,1.05749963143412,94.5626807116571,8.16745747837228,10.2195054023801,0.614822837288806,0,251.25,3.09474249724245,2.03222901527287,49.2070525755056,6.36334412518763,12.3173830736018,0.510107160720324,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
118.5,1.61144712374272,1.53615519301618,65.0975893937213,12.2895486488223,13.5987099050018,0.46204274898669,0,135,1.91708697956689,1.30340337325172,76.7222197304286,10.3067011525114,14.2006442930881,0.442457763007121,0,155.25,2.6879138447307,1.15768098897884,86.3795820714025,7.33140438925054,17.3134547164618,0.362907658239084,0,237,2.4046065289083,1.06024642591531,94.3176959202385,8.20080730521551,10.1460191093177,0.619275918907876,0,252,3.08978458629817,1.98957410342762,50.2620132759674,6.37359712715079,12.2610499456277,0.51245083700358,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
119.25,1.61095206556615,1.5365996258653,65.0787611273089,12.2933843555365,13.5090319963619,0.465109958202165,0,135.75,1.9121293612609,1.30630722926903,76.5516700508171,10.3337167305789,14.0856674862681,0.446069404471243,0,156,2.67074725247044,1.14390357984402,87.4199554595642,7.37878939838058,17.1201746953233,0.367004742591555,0,237.75,2.39503885889909,1.06303645518986,94.0701511333778,8.23379471821825,10.0737701741287,0.623717356915288,0,252.75,3.0845574053596,1.94429952486114,51.4324046893658,6.38444289854692,12.2039857778817,0.514846987003798,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
120,1.61046651820019,1.53703616077118,65.060278054764,12.2971487176474,13.4205543183349,0.468176288262223,0,136.5,1.90728529988164,1.30917162808082,76.3841790144774,10.3602514180598,13.972786079719,0.44967304811883,0,156.75,2.65362983397997,1.1320209422438,88.3375883504313,7.42665426994825,16.9290579520253,0.371147959029101,0,238.5,2.38565111283258,1.06586284548216,93.8207016257925,8.26642166827494,10.002730032841,0.628147044511908,0,253.5,3.07903267755882,1.89654665848463,52.7274135611836,6.39594632394891,12.1460855130526,0.517301257300344,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
120.75,1.60999023812309,1.53746497932641,65.0421319149732,12.3008434904987,13.3332524896322,0.471241755308042,0,137.25,1.9025510634543,1.31199681172595,76.2196974156122,10.3863172550672,13.8619385315432,0.453268876707398,0,157.5,2.63660607289654,1.12186855085821,89.1370026582007,7.4748789281442,16.7403560183907,0.37533164170923,0,239.25,2.3764391766128,1.06871946348336,93.5699249586629,8.29869082828427,9.93287012168359,0.632564931405205,0,254.25,3.07318029892471,1.84652400951012,54.1558081481593,6.40817737028591,12.0872381471965,0.519819766158649,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
121.5,1.6095229900617,1.53788625809997,65.0243146873217,12.3044703723066,13.2471027988618,0.47430637495464,0,138,1.89792324097508,1.31478303749755,76.0581762526628,10.4119250000223,13.7530669635875,0.45685702860423,0,158.25,2.61971602835079,1.11328519107787,89.8242434206652,7.52334955596725,16.5542876988992,0.379550326867728,0,240,2.36739913048289,1.07160079887903,93.3183328200273,8.33060461307219,9.8641630436787,0.636970950232424,0,255,3.06696916729694,1.79451860351961,55.7252512199476,6.42120956530766,12.0273300678311,0.52240898617931,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
122.25,1.60906454606085,1.53830016881086,65.0068185829442,12.3080310110039,13.1620821763669,0.477370162485486,0,138.75,1.89339854018026,1.31753060424081,75.8995652003258,10.4370852034623,13.6461156049028,0.46043764314309,0,159,2.60299454905132,1.10611599550271,90.4064315194645,7.57196151549159,16.3710348996938,0.383798907379832,0,240.75,2.35852706356556,1.07450191984278,93.066376293336,8.36216581537467,9.79658178012693,0.641365064692818,0,255.75,3.06036732190649,1.74089758249424,57.4416329860867,6.43511991870218,11.966245637953,0.525075741989733,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
123,1.60861468492459,1.53870687848623,64.9896360367086,12.311527008234,13.0781681701186,0.480433132947135,0,139.5,1.88897387096054,1.32023983243139,75.7438137704402,10.4618077161609,13.5410313330505,0.4640108388084,0,159.75,2.5864719149531,1.10021512383413,90.8913155560989,7.62061827382615,16.1907475114435,0.388072589158634,0,241.5,2.34981899149706,1.07741842623782,92.8144512519472,8.3933779009591,9.73009934367314,0.645747292525347,0,256.5,3.05334292796354,1.68610983817678,59.3081172624743,6.44998707140297,11.9038710641853,0.527827063423388,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
123.75,1.60817319258054,1.53910654959039,64.9727597004986,12.3149599161918,12.9953389299437,0.483495300973023,0,140.25,1.88464624709342,1.32291107484809,75.5908706951318,10.4861022070665,13.4377629026269,0.467576735257868,0,160.5,2.57017348628197,1.09544691522354,91.286942900007,7.66923321512452,16.0135419706042,0.392366992806059,0,242.25,2.3412712052701,1.08034634169457,92.5629088937772,8.42424375374464,9.66469021783323,0.650117610141905,0,257.25,3.04586518228188,1.63067906194953,61.3241454639437,6.46588958211563,11.8400978903086,0.530670047274063,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
124.5,1.60773986210828,1.53949934015896,64.956182436346,12.3183312370817,12.9135731896248,0.486556680704588,0,141,1.88041252977852,1.32554475401707,75.4406818004064,10.5099795918083,13.3362590764434,0.471135516426636,0,161.25,2.5541205569516,1.09168681157782,91.6013630827598,7.71772791290796,15.8395073299324,0.396678076931475,0,243,2.33287983993778,1.08328213350307,92.3120551029715,8.4547672131642,9.60032855941472,0.654476070094276,0,258,3.03790555310716,1.57519026850403,63.4843942344634,6.48290345941179,11.7748277252216,0.53361165477785,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
125.25,1.60731449261526,1.53988540395843,64.9398973085528,12.3216424315613,12.8328502404412,0.489617286063143,0,141.75,1.87627010473878,1.32814124570199,75.2931966563129,10.5334481999072,13.2364734020373,0.474687261201501,0,162,2.53833019761481,1.08882130322986,91.842435212612,7.76603335005981,15.6687049235482,0.401002210319036,0,243.75,2.32464129842208,1.08622260250394,92.0621608954576,8.48495153570467,9.53698994224443,0.658822683596215,0,258.75,3.02943910347771,1.52026812518258,65.777870589762,6.50109943745613,11.707977211508,0.536658484524867,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
126,1.60689688876011,1.54026489062381,64.9238975767992,12.3248949221794,12.7531499107946,0.492677130836622,0,142.5,1.87221611692765,1.33070100135518,75.1483615764626,10.5565180655743,13.1383587152818,0.47823213259289,0,162.75,2.52281600798484,1.08674780386608,92.0176692736367,7.81408836521419,15.5011736281711,0.405336102794232,0,244.5,2.31655175566771,1.08916492823184,91.8134594751785,8.51480119496339,9.4746493074344,0.66315755900848,0,259.5,3.02044624517908,1.46655051238251,68.187218343774,6.5205392126106,11.6394845671641,0.53981645586824,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
126.75,1.60648686249906,1.54063794573617,64.9081766918423,12.3280900795082,12.6744525640951,0.495736228086011,0,143.25,1.86824804732476,1.33322444903331,75.0061252420833,10.5791976473852,13.0418711855132,0.481770232032264,0,163.5,2.50758817385476,1.08537405168083,92.1341355499868,7.861840137307,15.3369307269404,0.409676839456719,0,245.25,2.30860788741959,1.09210651155261,91.5661603901924,8.54431919270325,9.41328394462624,0.667480694743779,0,260.25,3.01091436820812,1.41465656865923,70.6885347408218,6.5412717826592,11.5693155358621,0.543090495518357,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
127.5,1.60608423009405,1.54100471101653,64.8927282863622,12.3312292451942,12.5967390595611,0.498794591002545,0,144,1.86436338023462,1.33571204506861,74.8664357480311,10.6014956940297,12.946967918296,0.485301681971461,0,164.25,2.49265429694735,1.08461752968627,92.1983992172113,7.90924220056815,15.1759774547784,0.414021787123915,0,246,2.3008061431212,1.09504506916727,91.3204422499661,8.57350972285638,9.35287050049268,0.671792184746769,0,261,3.00083888819606,1.36515177215592,73.2519284958881,6.56333086735333,11.4974670045826,0.546484308646006,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
128.25,1.6056888143926,1.54136532438244,64.8775461716487,12.3343137139577,12.5199907554978,0.501852232152846,0,144.75,1.86055968248479,1.3381642579263,74.7292415020605,10.6234207804716,12.853607478306,0.488826605121106,0,165,2.47801937999803,1.08440462392221,92.2165009203919,7.95625500571753,15.0182992727153,0.418368631033651,0,246.75,2.29314306933378,1.09797855269608,91.076460240913,8.60237697691125,9.29338629922506,0.676092126688365,0,261.75,2.99022487077174,1.31852040050818,75.8425883751651,6.58673087058018,11.4239727632158,0.550000025158575,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
129,1.60530044300766,1.54171992010399,64.8626243301409,12.3373447475527,12.4441894806795,0.504909163986508,0,145.5,1.85683467439962,1.34058155376679,74.5944920090975,10.6449808805674,12.7617503395163,0.492345104709024,0,165.75,2.46368633570597,1.08466986749615,92.1939504328999,8.00284477520124,14.8638692953603,0.422715322795583,0,247.5,2.28561545586283,1.1009050974894,90.8343509609038,8.63092457404644,9.23480992267812,0.680380577379274,0,262.5,2.97908728212936,1.27514055547714,78.4227272597265,6.61146563694708,11.3489039319214,0.553638073321487,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
129.75,1.60491894868465,1.54206862890134,64.8479569104819,12.3403235716945,12.3693175235811,0.507965398673062,0,146.25,1.85318600337418,1.34296443123467,74.4621359093361,10.6661846619399,12.6713572880286,0.495857323281043,0,166.5,2.4496561874479,1.08535514527671,92.1357404856684,8.04898326237768,14.7126497744618,0.427060074391624,0,248.25,2.27822002947716,1.10382305696751,90.594230088585,8.65915670212391,9.17711995761191,0.684657641634948,0,263.25,2.96745121550645,1.23527145539608,80.9538661021966,6.63750710156097,11.2723692896731,0.557397042779263,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
130.5,1.6045441696281,1.54241157804036,64.8335382226903,12.3432513733029,12.2953576216713,0.511020947947469,0,147,1.84961153714561,1.34531337089796,74.3321237736996,10.6870397746381,12.5823914091538,0.499363364472076,0,167.25,2.4359284710017,1.08640895484985,92.0463694206394,8.09464679153133,14.5645947444048,0.431401313764214,0,249,2.27095360566685,1.10673095657647,90.3561966942147,8.68707753913687,9.12029560508777,0.688923427402343,0,264,2.95535089903708,1.19904957447822,83.3993874219225,6.66480653511722,11.1945109812011,0.561273763340886,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
131.25,1.60417594807068,1.54274889146723,64.8193627317374,12.3461293114844,12.2222929376814,0.514075823514956,0,147.75,1.84610927978729,1.34762884715365,74.2044074013489,10.707553313714,12.4948174604893,0.502863313293539,0,168,2.42250140772186,1.08778569374905,91.9298723771135,8.13981597772312,14.4196512364397,0.435737675215157,0,249.75,2.26381322732778,1.10962744984141,90.1203372485896,8.71469070255677,9.06431722653768,0.693178002286179,0,264.75,2.94282854638814,1.16649658345151,85.7267834459602,6.69329612337053,11.1154997030713,0.565263413703612,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
132,1.60381413137231,1.54308068987864,64.8054250538671,12.3489585087654,12.1501070558508,0.51713003665708,0,148.5,1.84267709122342,1.34991137228237,74.0789373682543,10.7277334515255,12.4085999408985,0.506357311631133,0,168.75,2.40937233129366,1.08944501190247,91.7898553001516,8.18447453737478,14.2777619632217,0.440067940855475,0,250.5,2.2567958050867,1.11251137162004,89.8867216560489,8.74200062398953,9.00916489056568,0.697421501715357,0,265.5,2.92993259669192,1.13753464213266,87.9094106642058,6.72289197441732,11.035527671156,0.569359752828331,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
132.75,1.60345857088223,1.54340709084262,64.79171995083,12.3517400598117,12.0787839614481,0.520183598550456,0,149.25,1.83931316896656,1.35216141591811,73.9556674393795,10.7475866007744,12.3237063247341,0.509845426498766,0,169.5,2.39653743817574,1.09135120978235,91.6295314502311,8.22861033828988,14.1388639420398,0.444391100511087,0,251.25,2.24989847078053,1.11538165691559,89.6554102176413,8.76901117522568,8.95481978420112,0.701654020806195,0,266.25,2.91671544182621,1.11200620675539,89.9275556130032,6.7534984468207,10.9547997815069,0.573555467237877,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
133.5,1.60310912298893,1.54372820886447,64.7782423264505,12.3544750230508,12.0083080373703,0.523236519884907,0,150,1.83601550074873,1.35437949296133,73.8345497105482,10.7671206214393,12.2401033383249,0.513327799080452,0,170.25,2.38399232149552,1.09347271499936,91.451756068791,8.27221376420744,14.0028917562145,0.448706268431384,0,252,2.24311836424117,1.11823736941765,89.4264516057783,8.79572648244881,8.90126335016336,0.705875678542224,0,267,2.90323156620824,1.08969655871547,91.7686664238711,6.78501174576514,10.8735264651994,0.577842462359278,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
134.25,1.60276564755335,1.54404415551111,64.764987220782,12.3571644327723,11.9386640413657,0.526288811328408,0,150.75,1.83278239672937,1.35656607541285,73.715539414154,10.7863416696527,12.1577605089842,0.516804497221056,0,171,2.37173214735421,1.09578159344538,91.2590616580604,8.31527721997594,13.8697786394983,0.453012659429643,0,252.75,2.23645276756733,1.12107766399991,89.1998861552625,8.82215038979678,8.8484778143119,0.710086575231833,0,267.75,2.88953559501961,1.07035480199214,93.4269644176685,6.81732396290495,10.7919163212684,0.582212196623213,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
135,1.60242800849425,1.54435503948198,64.7519498065307,12.3598092944021,11.8698370999574,0.529340483299651,0,151.5,1.82961202672357,1.35872166643835,73.5985908446817,10.8052569252255,12.0766470410796,0.520275643215112,0,171.75,2.35975133818579,1.09825313754363,91.0536893376528,8.35779635358568,13.739454661926,0.457309657608988,0,253.5,2.22989896871765,1.12390180362117,88.9757447472759,8.84828698639376,8.79644563596707,0.714286834387833,0,268.5,2.87568041399135,1.05371196471451,94.902595157581,6.85032721840802,10.7101691396326,0.586656029915427,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
135.75,1.60209607387595,1.54466096668935,64.7391253851185,12.3624105836718,11.801812698902,0.53239154589906,0,152.25,1.82650274170671,1.36084674699908,73.4836602435347,10.8238726744817,11.9967339356763,0.523741323335882,0,172.5,2.34804428580401,1.10086546709823,90.8376209343633,8.39976763384264,13.6118509321972,0.461596687950607,0,254.25,2.22345432755494,1.12670913726321,88.7540507951332,8.87414033834511,8.74514976422789,0.718476581485317,0,269.25,2.86171626328881,1.03949617180386,96.2004504802244,6.88391574097933,10.6284726584543,0.591165401567056,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
136.5,1.60176971532933,1.54496204035088,64.7265093822556,12.3649692510183,11.7345766690793,0.535442009061632,0,153,1.82345288079798,1.36294180610207,73.3707041285892,10.8421954494004,11.9179926849541,0.527201641524062,0,173.25,2.33660496273394,1.10359921297287,90.6126053955952,8.44118977990469,13.4868973317977,0.465873295584886,0,255,2.21711639908746,1.12949906626681,88.5348230791522,8.89971397992096,8.69457411406848,0.722655902951349,0,270,2.84768935303921,1.02744300834576,97.3289994556542,6.91798928914406,10.5469976038489,0.595732126163246,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137.25,1.6014488081569,1.54525836106413,64.7140973443017,12.3674862206336,11.6681151778281,0.538491882486642,0,153.75,1.82046095228481,1.36500731073482,73.2596808922345,10.8602309323846,11.8403964376248,0.530656666799917,0,174,2.32542719061937,1.10643721510388,90.3801848264937,8.48206285785244,13.3645240840194,0.470139098682362,0,255.75,2.21088267650316,1.13227108907693,88.3180723809912,8.92501193508917,8.64470254742194,0.72682492806573,0,270.75,2.83364190425292,1.01730335711368,98.2990956441185,6.95245330818736,10.4658980766498,0.600348413596523,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,1.60113323100284,1.54555002688821,64.7018849343485,12.369962392931,11.6024147174119,0.541541175713218,0,154.5,1.81752539007318,1.36704374416707,73.1505487126375,10.8779854114616,11.7639183823507,0.534106502864402,0,174.75,2.31450466311268,1.1093642651624,90.1417173243457,8.522388228334,13.2446618776119,0.474393787115121,0,256.5,2.20475077946493,1.13502475612072,88.1038051908046,8.95003795250351,8.59551960805041,0.730983767554305,0,271.5,2.81961125960614,1.00884726375285,99.1230323884769,6.98722144846753,10.3853085068366,0.605007092764109,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138.75,1.60082286595869,1.54583713341342,64.6898679288331,12.3723986436002,11.5374620969996,0.544589898051633,0,155.25,1.81464473247408,1.36905157644151,73.0432671206761,10.8954646980421,11.6885328983838,0.53755123605362,0,175.5,2.3038310735802,1.11236687105222,89.8983982734105,8.56216809504935,13.1272425845025,0.478637098898229,0,257.25,2.19871826926763,1.13775970191506,87.8920213395513,8.9747962501582,8.54700979307143,0.735132573765506,0,272.25,2.80563049607302,1.00186642809572,99.8137048968422,7.02221448437315,10.3053461747402,0.609701527793459,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139.5,1.60051759845185,1.54611977383345,64.6780422140646,12.3747958243717,11.4732444333466,0.547638058587657,0,156,1.81181750424717,1.37103128251153,72.9377960047815,10.9126748328593,11.6142147708152,0.540990969356645,0,176.25,2.29340012545351,1.11543305735324,89.6512787932655,8.60140546845354,13.0121992933532,0.482868819138752,0,258,2.19278300690226,1.14047556467325,87.6827203471476,8.99929003871539,8.49915894148163,0.739271420906533,0,273,2.79172813180578,0.996174354300245,100.384033747028,7.05736148371563,10.226110372915,0.614425727676609,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140.25,1.600217316938,1.54639803901946,64.666403782695,12.377154765326,11.4097491403779,0.550685666255717,0,156.75,1.80904243938622,1.37298330629525,72.8340975024906,10.9296207218464,11.5409406021449,0.544425755558593,0,177,2.28320538959384,1.11855220896512,89.4012806899014,8.64010470952328,12.8994654779313,0.487088811387496,0,258.75,2.18694273185144,1.14317206898945,87.4758951103472,9.02352323861862,8.45195258686545,0.743400444170004,0,273.75,2.77792854278059,0.991605781350761,100.846527804407,7.09259923371877,10.147684174541,0.619174306088788,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
141,1.59992191300739,1.54667201758304,64.6549487306743,12.3794762739598,11.3469639220382,0.553732729772438,0,157.5,1.80631814354844,1.37490811364791,72.7321331566513,10.9463081845171,11.4686866257044,0.547855697190059,0,177.75,2.27324064916699,1.12171488263397,89.149213893983,8.67827022597281,12.7889769292095,0.491296945952653,0,259.5,2.18119524221439,1.14584898381465,87.2715352655719,9.04749973887824,8.40537665593215,0.747519779823928,0,274.5,2.76425237973083,0.988015353225346,101.213002078918,7.12787163025952,10.0701361738828,0.623942437191188,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
