B0 f (kHz),B0 Phase velocity (m/ms),B0 Energy velocity (m/ms),B0 Propagation time (micsec),B0 Coincidence angle (deg),B0 Wavelength (mm),B0 Wavenumber (rad/mm),B0 Attenuation (Np/m),B1 f (kHz),B1 Phase velocity (m/ms),B1 Energy velocity (m/ms),B1 Propagation time (micsec),B1 Coincidence angle (deg),B1 Wavelength (mm),B1 Wavenumber (rad/mm),B1 Attenuation (Np/m),B2 f (kHz),B2 Phase velocity (m/ms),B2 Energy velocity (m/ms),B2 Propagation time (micsec),B2 Coincidence angle (deg),B2 Wavelength (mm),B2 Wavenumber (rad/mm),B2 Attenuation (Np/m),B3 f (kHz),B3 Phase velocity (m/ms),B3 Energy velocity (m/ms),B3 Propagation time (micsec),B3 Coincidence angle (deg),B3 Wavelength (mm),B3 Wavenumber (rad/mm),B3 Attenuation (Np/m),B4 f (kHz),B4 Phase velocity (m/ms),B4 Energy velocity (m/ms),B4 Propagation time (micsec),B4 Coincidence angle (deg),B4 Wavelength (mm),B4 Wavenumber (rad/mm),B4 Attenuation (Np/m),B5 f (kHz),B5 Phase velocity (m/ms),B5 Energy velocity (m/ms),B5 Propagation time (micsec),B5 Coincidence angle (deg),B5 Wavelength (mm),B5 Wavenumber (rad/mm),B5 Attenuation (Np/m),B6 f (kHz),B6 Phase velocity (m/ms),B6 Energy velocity (m/ms),B6 Propagation time (micsec),B6 Coincidence angle (deg),B6 Wavelength (mm),B6 Wavenumber (rad/mm),B6 Attenuation (Np/m),B7 f (kHz),B7 Phase velocity (m/ms),B7 Energy velocity (m/ms),B7 Propagation time (micsec),B7 Coincidence angle (deg),B7 Wavelength (mm),B7 Wavenumber (rad/mm),B7 Attenuation (Np/m),B8 f (kHz),B8 Phase velocity (m/ms),B8 Energy velocity (m/ms),B8 Propagation time (micsec),B8 Coincidence angle (deg),B8 Wavelength (mm),B8 Wavenumber (rad/mm),B8 Attenuation (Np/m),B9 f (kHz),B9 Phase velocity (m/ms),B9 Energy velocity (m/ms),B9 Propagation time (micsec),B9 Coincidence angle (deg),B9 Wavelength (mm),B9 Wavenumber (rad/mm),B9 Attenuation (Np/m),B10 f (kHz),B10 Phase velocity (m/ms),B10 Energy velocity (m/ms),B10 Propagation time (micsec),B10 Coincidence angle (deg),B10 Wavelength (mm),B10 Wavenumber (rad/mm),B10 Attenuation (Np/m)
133.5,1.28710765125767,1.17843162176695,84.8585511054594,15.455446783564,9.64125581466421,0.651697810737783,0,133.5,1.78536624340291,2.26427137362996,44.1643175657365,11.0763816903201,13.3735299131304,0.469822503706415,0,134.25,3.61466811574815,3.14186108705926,31.828269051067,5.4450546358562,26.9249021657218,0.233359633714054,0,95.25,5.06795761994047,4.17251066794552,23.9663856987185,3.88075200957598,53.2069041463567,0.118089661632941,0,201,3.86270704907024,2.98072291822257,33.5489083499351,5.09445085326123,19.2174480053246,0.326952116922013,0,247.5,4.29914008704232,2.73059017145282,36.6221196595001,4.57611549715476,17.3702629779488,0.361720793470771,0,276,3.97848531594985,2.55472025800205,39.143228964805,4.94582185822913,14.4148018693835,0.435884264252347,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
134.25,1.28644477339084,1.17895860953845,84.8206198173056,15.4636097644148,9.58245641259469,0.655696727085687,0,134.25,1.78752787311706,2.26749379827182,44.101553916582,11.0628181139691,13.3149189803878,0.471890615063779,0,135,3.61157319038427,3.12111328373052,32.03984953743,5.44973487340539,26.7523940028465,0.234864412751661,0,96,5.05936839529905,4.15363499739103,24.0752979168395,3.88735043150715,52.7017541176985,0.119221559364939,0,201.75,3.8584475568639,2.97577792023784,33.6046582374022,5.10008971071871,19.1248949534766,0.328534369598585,0,248.25,4.29169461456415,2.73135910223974,36.6118098195141,4.58407136694796,17.2877930093219,0.363446352220413,0,276.75,3.97256440793824,2.57910899975637,38.7730801642917,4.95321176272314,14.3543429374462,0.437720161386742,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
135,1.2857933605518,1.17948749362379,84.7825861152336,15.4716400731817,9.5243952633467,0.659693884330856,0,135,1.78968134262626,2.27040956934342,44.0449165429298,11.0493389420794,13.2568988342686,0.473955891625104,0,135.75,3.60835836712255,3.09869101094873,32.2716913840929,5.45460496396116,26.5809087817499,0.236379627151557,0,96.75,5.05071704111141,4.13351160548883,24.1925049556439,3.8940193217005,52.2037937065779,0.120358787380387,0,202.5,3.85419738814629,2.97057193002876,33.6635511125401,5.10572869771316,19.0330735217101,0.330119320981589,0,249,4.28432364395845,2.73171876851688,36.6069893989463,4.59197495377721,17.206119052042,0.365171558337783,0,277.5,3.9668468911034,2.60287831021758,38.4190069921635,4.9603688293972,14.294943751724,0.439539001783189,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
135.75,1.2851532889916,1.18001765940309,84.7444944600107,15.479538805313,9.46705921909099,0.663689236728244,0,135.75,1.79182557866177,2.27301697786273,43.9943920234277,11.0359503693743,13.199451776514,0.476018656953569,0,136.5,3.60501093166546,3.07443732700802,32.5262769618134,5.45968521978193,26.4103364957177,0.237906295067402,0,97.5,5.04199026347383,4.11214856867006,24.318187519266,3.90076959174074,51.7127206510137,0.121501735512661,0,203.25,3.84995471312673,2.96509980224878,33.7256776059135,5.11137020937403,18.9419666082496,0.331707126146191,0,249.75,4.27702283625159,2.73157404151243,36.6089289472936,4.5998302487614,17.1252165615679,0.366896692055865,0,278.25,3.96132310906713,2.62601630682992,38.0804946793032,4.96730307882217,14.2365610388756,0.441341507265847,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
136.5,1.28452445892258,1.18054843124133,84.7063935317349,15.4873067728057,9.41043559650239,0.667682727621544,0,136.5,1.79395970469766,2.27531365899951,43.9499844799295,11.0226573064705,13.142561939177,0.478079185493498,0,137.25,3.60151683265727,3.04817908197492,32.8064714410447,5.46499817990548,26.2405598007815,0.239445551271831,0,98.25,5.03317472799881,4.08955665685378,24.4525283278342,3.90761233866586,51.2282415063492,0.122650809835056,0,204,3.8457178289287,2.95935579727828,33.7911379537296,5.11701649288264,18.8515579849446,0.333297932839159,0,250.5,4.26978705568017,2.7307909397012,36.6194271945775,4.6076421691425,17.0450581065077,0.368622111342684,0,279,3.95598346293214,2.64851711004574,37.7569771479683,4.97402465107667,14.1791521968894,0.443128419804817,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137.25,1.28390638505636,1.18107928873262,84.6683207080084,15.4949495682612,9.35450918073851,0.671674503256359,0,137.25,1.79608276542552,2.2772967003648,43.911713385428,11.0094651058768,13.0862132271441,0.480137775391486,0,138,3.59786031397338,3.01972563145635,33.1155913498579,5.47056920841376,26.0714515505317,0.240998676080674,0,99,5.02425757362312,4.06575150115737,24.5956989677145,3.91455845004026,50.7500765012437,0.123806420410531,0,204.75,3.84148480755158,2.95333474012485,33.8600290178325,5.12267011639545,18.7618305619125,0.334891911876381,0,251.25,4.26261013358957,2.72917801960965,36.6410689524397,4.61541682848045,16.9656124719983,0.370348274637887,0,279.75,3.95081917466754,2.67037440597782,37.4479323109685,4.98054283112312,14.1226780148974,0.444900414818758,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,1.28329916633877,1.18160974110371,84.6303111098196,15.5024655791254,9.29926932129541,0.675664408685426,0,138,1.79819372973499,2.27896273045779,43.8796118354742,10.9963795387591,13.0303893459057,0.482194748014481,0,138.75,3.59402357354246,2.98887028007496,33.4574573766688,5.47642706423837,25.9028726021078,0.24256712387445,0,99.75,5.01522600901097,4.04075333944225,24.7478605100412,3.92161891953832,50.2779549775536,0.124968991081373,0,205.5,3.83725395965422,2.94703171927069,33.9324478070929,5.1283333509976,18.6727686601179,0.336489217081102,0,252,4.25548419920145,2.72645220772107,36.677701416078,4.62316228354344,16.8868420603232,0.372075802256856,0,280.5,3.9458216485648,2.69158949807228,37.1527679356827,4.98686683613212,14.0671003513896,0.446658170499145,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138.75,1.2827023341596,1.18213921350278,84.5924057486354,15.5098602292043,9.24470150745658,0.679652588254116,0,138.75,1.80029184581686,2.28030762634536,43.8537322090482,10.983404597201,12.9750763662476,0.484250352739671,0,139.5,3.58998658697433,2.95538179420856,33.8365757669491,5.482604232187,25.734670874368,0.244152541831717,0,100.5,5.00606785834421,4.01458912321128,24.9091493378056,3.92880442356163,49.8116204810369,0.126138946023078,0,206.25,3.83302342486129,2.94044082793823,34.0085061565812,5.13400871753032,18.5843559993275,0.338090020843712,0,252.75,4.24839922662204,2.72218466580519,36.7352006850061,4.63088905962698,16.8087011933612,0.37380552101558,0,281.25,3.94098282304569,2.71216283495383,36.8709425227789,4.99300535830188,14.0123833708291,0.448402326777605,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139.5,1.28211589299478,1.18266732810594,84.5546314026886,15.5171331004545,9.19079493186225,0.683638940239795,0,139.5,1.80237604446369,2.28132675751643,43.8341415452757,10.9705461928685,12.9202583832522,0.486304926790327,0,140.25,3.58572672176945,2.91901279392153,34.2581574867493,5.4891375881258,25.5666789430977,0.245756804048102,0,101.25,4.99677117415903,3.9872933038218,25.0796699365333,3.93612562496411,49.3508264114472,0.127316719172957,0,207,3.82879134402789,2.93355872859274,34.0882897708243,5.13969875742554,18.4965765411976,0.339694499313697,0,253.5,4.24134129796004,2.71570528942092,36.8228468639627,4.63861209317686,16.731129380513,0.375538624098963,0,282,3.93629506684654,2.73209892978506,36.6018956743515,4.9989666818653,13.9584931448459,0.450133495211811,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140.25,1.28153957245004,1.18319370451407,84.5170149388762,15.524287193728,9.13753705846734,0.687623510249651,0,140.25,1.80444542957704,2.28201500869762,43.8209212554967,10.9578091196126,12.865921066503,0.48835876379952,0,141,3.58121830728145,2.87949201389871,34.7283477492977,5.49606915205775,25.3987113991592,0.247382050547162,0,102,4.98732452675232,3.9589087011513,25.2594862748208,3.94359294804673,48.8953384975718,0.128502746892562,0,207.75,3.82455597625427,2.9263810660474,34.1718996067275,5.14540587502934,18.4094150481554,0.341302821993204,0,254.25,4.23429074307052,2.70593400668329,36.9558162737944,4.64635284878735,16.654044220533,0.377276847832129,0,282.75,3.93175102410821,2.75140522421901,36.3450643764715,5.00475886807177,13.9053970790741,0.451852275159764,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
141,1.28097319786686,1.18371795457872,84.4795836822377,15.531324337644,9.08491629692806,0.69160629573485,0,141,1.80649904548071,2.28236632226986,43.8141761137397,10.9451984945047,12.8120499679483,0.490412176263605,0,141.75,3.57643203378629,2.83652980323704,35.2543448991371,5.5034471297474,25.2305610849121,0.249030740380044,0,102.75,4.9777170970781,3.92948763697872,25.4486104139743,3.95121650491668,48.4449352513683,0.129697465268098,0,208.5,3.82031532848878,2.91890485166655,34.2594243669522,5.15113283681867,18.3228552925122,0.342915184717268,0,255,4.2272175386123,2.69106692611362,37.1599825443278,4.6541445031306,16.5773236808326,0.379022900689602,0,283.5,3.92734385526464,2.77008459531421,36.0999805454162,5.0103894373527,13.8530647452016,0.453559224817451,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
141.75,1.28041651117899,1.18423972568254,84.4423623285944,15.5382474116265,9.03292071378474,0.695587341710095,0,141.75,1.80853595946061,2.2823744555514,43.814019981152,10.9327192498224,12.7586311073059,0.492465473320386,0,142.5,3.57133448106959,2.78981469203891,35.8446746607804,5.51132678819325,25.0619963583831,0.250705698673438,0,103.5,4.96793840092587,3.89909248295938,25.6469936112161,3.95900631453055,47.9994048398634,0.130901316967193,0,209.25,3.81606767293898,2.91112801613337,34.3509455598667,5.15688207433936,18.2368825469007,0.344531763640019,0,255.75,4.22007463255719,2.66803593885739,37.4807544919451,4.66203953318535,16.5007805769587,0.380781095650304,0,284.25,3.92306695600002,2.78814908902397,35.8660877905229,5.01586571699952,13.8014668636764,0.455254892051806,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
142.5,1.27986943161765,1.18475875171336,84.4053693255128,15.5450571037019,8.98153987100102,0.699566599650279,0,142.5,1.81055517600978,2.28203157190089,43.8206031990617,10.920376659647,12.7056503579633,0.494518984086601,0,143.25,3.56588730095933,2.73902128485397,36.5093913482792,5.51977190644859,24.8927560276393,0.252410191149712,0,104.25,4.95797901390796,3.86779651045954,25.854514251092,3.9669717249835,47.5585516921627,0.132114731917184,0,210,3.81181109249035,2.90304977703163,34.4465330188896,5.16265629781779,18.1514813928112,0.346152755866417,0,256.5,4.2127838991588,2.63159705762283,37.999738489726,4.67012565765397,16.4241087686503,0.382558676131802,0,285,3.91891424383036,2.80560657821471,35.642916143871,5.02119446506341,13.7505762941416,0.456939780033548,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
143.25,1.27933162643058,1.1852747176466,84.3686265396376,15.5517572508861,8.93076179009131,0.703544160605738,0,143.25,1.81255572737667,2.2813309190726,43.834061583951,10.9081757853579,12.6530940829087,0.496573033126077,0,144,3.56004658606546,2.68381160791016,37.2604394828847,5.52885599320577,24.7225457365657,0.25414799002218,0,105,4.94783011876328,3.8356841078913,26.0709686165934,3.97512176936758,47.1221916072694,0.13333813841991,0,210.75,3.80754393164384,2.89467085272525,34.5462420730333,5.16845788555495,18.0666378725687,0.347778338808662,0,257.25,4.23877975912317,1.96444009087244,50.9050901906551,4.64142140087158,16.4772779752116,0.381324228227018,0,285.75,3.91487977458892,2.8224656578414,35.4300147894374,5.02638235267201,13.7003666652281,0.458614390454709,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
144,1.27880302045639,1.18578738662411,84.3321502050176,15.5583484958956,8.88057653094713,0.707519977479376,0,144,1.81453658947917,2.28026290031765,43.8545923744448,10.8961219901775,12.6009485380498,0.498627963459013,0,144.75,3.55376160239258,2.62384356270084,38.1120282556273,5.53866456270538,24.5510300683426,0.255923490366356,0,105.75,4.93748399024186,3.80285126273037,26.2960586915519,3.98346477246434,46.6901559360932,0.134571949508578,0,211.5,3.80326415865964,2.88598935249194,34.6501624871394,5.17428975040317,17.9823364475633,0.349408728142831,0,258,4.22504769089867,2.04451110932668,48.9114485824109,4.65653999621963,16.3761538406925,0.383678937576094,0,286.5,3.91095790986124,2.83873625638331,35.2269428958522,5.0314357423838,13.6508129489048,0.460279203201862,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
144.75,1.27828345634158,1.18629652610359,84.295956196088,15.5648325152266,8.8309737916517,0.711494049854315,0,144.75,1.81649685588714,2.27881941219212,43.8823714880524,10.8842198817552,12.5492010769405,0.500684088864041,0,145.5,3.54697363469673,2.55878232982849,39.0810890142043,5.54929733516894,24.3778256680188,0.257741826229502,0,106.5,4.92693392209218,3.76940500108497,26.5293859299323,3.99200839986251,46.2622903482834,0.135816563768826,0,212.25,3.79897009059631,2.87702643482911,34.7581095499875,5.1801543545695,17.8985634421499,0.351044111863364,0,258.75,4.21268768561565,2.16293584013898,46.2334564642354,4.670232555466,16.2809185917513,0.385923267889991,0,287.25,3.90714346015877,2.85442803614238,35.0332881872703,5.03636049563622,13.6018919413708,0.461934658374175,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
145.5,1.27777262086586,1.18680193359976,84.2600582025379,15.5712129439118,8.78194241144918,0.715466466619968,0,145.5,1.81843531696351,2.27698943135153,43.9176390645976,10.8724758685782,12.4978372299897,0.502741809767092,0,146.25,3.53961487816378,2.48831814848591,40.1877871046546,5.56087048680983,24.2024948934276,0.259608992165756,0,107.25,4.91617448573444,3.73546316997402,26.7704419638798,4.00075943730407,45.8384567434446,0.137072357002467,0,213,3.79466002854472,2.8677766121496,34.8702195200075,5.18605420448005,17.815305298332,0.352684683308114,0,259.5,4.20194429663947,2.31184674595589,43.2554624024841,4.68219986545288,16.192463570865,0.388031461653857,0,288,3.90343128341002,2.86955006893529,34.8486688148654,5.04116248376,13.5535808451737,0.463581202558509,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
146.25,1.27727052328332,1.18730341951331,84.2244689575571,15.5774894013057,8.7334736634757,0.719437139137033,0,146.25,1.82035105578343,2.27476328872369,43.9606180105479,10.8608945431384,12.4468448258696,0.504801449289428,0,147,3.53160658386637,2.41218561248344,41.4561796084365,5.57352023309864,24.024534584125,0.261532030315851,0,108,4.90520146875316,3.70115326207187,27.0186055316231,4.00972382552435,45.4185321180848,0.13833968237555,0,213.75,3.79033234769394,2.85825635703963,34.9863649401878,5.1919917276986,17.7325489950594,0.354330632834016,0,260.25,4.19273192993484,2.45316364951518,40.7636889694509,4.69251074086572,16.1104012677612,0.390007995626589,0,288.75,3.89981659831488,2.88410946239834,34.6727477939907,5.04584717798856,13.5058583491425,0.465219251139157,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
147,1.2767768609034,1.18780079130559,84.1892013643833,15.583665414554,8.68555687689386,0.723406155326057,0,147,1.82224286540721,2.27212782985797,44.0116082756888,10.8494822143404,12.3962099687565,0.506863414141561,0,147.75,3.52285749775433,2.33019640944889,42.9148373907464,5.58740617142533,23.8433671590818,0.263519211244724,0,108.75,4.8940123895246,3.66661162094611,27.2731367098533,4.01890622112049,45.0024127772377,0.139618854177473,0,214.5,3.78598549683354,2.84848467231673,35.1063851499218,5.19796927284652,17.65028203652,0.355982147717477,0,261,4.18465629655088,2.55713669208787,39.1062395332301,4.70158680267864,16.0331658871681,0.391886752210818,0,289.5,3.89629483405684,2.89811722946875,34.5051604480233,5.0504198377327,13.4587040900064,0.466849205180543,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
147.75,1.2762914166884,1.18829396655479,84.154260489876,15.5897434539407,8.63818217724805,0.727373558261917,0,147.75,1.82410958984784,2.26907276024974,44.0708653119584,10.8382448404691,12.3459193898331,0.508928100758037,0,148.5,3.51326153896195,2.24226942335718,44.5976736596967,5.60271611455635,23.6583268616967,0.26558028992964,0,109.5,4.88260616078823,3.63198099157579,27.5331837451642,4.02831024732514,44.5900106008057,0.140910155044145,0,215.25,3.78161799816623,2.83848455068981,35.2300666831877,5.20398910910213,17.5684924421195,0.357639412025814,0,261.75,4.17731013613107,2.6241940471863,38.1069380548369,4.70987360627578,15.9591600234234,0.393704010609437,0,290.25,3.89286166740518,2.91157566384593,34.3456641851131,5.05488545737436,13.4120987679765,0.468471446257291,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
148.5,1.27581420197357,1.18878261455087,84.1196689588033,15.5957231392341,8.59134142743142,0.731339262937207,0,148.5,1.8259502058958,2.26558172432346,44.1387741286895,10.8271875435338,12.2959609824633,0.510995872233229,0,149.25,3.50269599185545,2.14848055654237,46.5445217530541,5.61967049097614,23.468649861678,0.267726747989853,0,110.25,4.87098350244692,3.59740911489963,27.7977835731342,4.03793812826627,44.1812562580219,0.142213821863401,0,216,3.77722872731548,2.82829937109846,35.3569360520566,5.21005303814854,17.487170033868,0.359302579834859,0,262.5,4.17041951323634,2.66612119159883,37.5076723125371,4.71767316788456,15.8873124313765,0.395484468145201,0,291,3.88951288930576,2.92449046592773,34.193990770381,5.05924893518955,13.3660236745902,0.470086351793942,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
149.25,1.2753449316138,1.18926681694341,84.0854201725855,15.6016078126305,8.54502466742916,0.735303355077374,0,149.25,1.8277632699976,2.2616456968336,44.2155905056236,10.8163179322136,12.2463200669856,0.513067213073924,0,150,3.49101908718742,2.04911094167011,48.8016524466439,5.63852821082627,23.2734605812495,0.269972112021953,0,111,4.85914688741631,3.56304632863114,28.065871385517,4.0477907008216,43.7760980848317,0.143530044523468,0,216.75,3.77281654433157,2.81794838655771,35.486810360695,5.21616290042684,17.4063047027985,0.360971809609274,0,263.25,4.16382500136546,2.69277162653105,37.1364578469005,4.7251618155396,15.8169990555193,0.397242567008125,0,291.75,3.88624449393992,2.93686642300337,34.0498972703483,5.06351495369048,13.3204609903682,0.471694283833184,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
150,1.27488347335674,1.18974639232533,84.0515261446202,15.6073989112236,8.49922315571158,0.739265835484883,0,150,1.82954769373974,2.25724703503331,44.3017527315189,10.8056414435838,12.1969846249316,0.515142512710581,0,150.75,3.47806864248684,1.9446998664962,51.4218166632425,5.65959145987481,23.0717654559658,0.272332228722224,0,111.75,4.8471006581357,3.5290424803442,28.3362981763389,4.05786728201711,43.3745025336528,0.144858959530537,0,217.5,3.76838085834047,2.80750636603223,35.6187972393905,5.22231979105599,17.3258890038642,0.362647209951433,0,264,4.15743559633748,2.71024122763911,36.8970846506936,4.73244028395596,15.747862107339,0.398986558578732,0,292.5,3.88305257691108,2.94870349054393,33.913209761743,5.06768810873437,13.275393425337,0.4732956008059,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
150.75,1.27442962673871,1.19022123172654,84.0179937430113,15.6130987373528,8.45392787223024,0.743226746447508,0,150.75,1.83130211887259,2.2523700768495,44.3976773745257,10.7951650951143,12.1479410870487,0.517222240555503,0,151.5,3.46366060984013,1.83609034791657,54.4635508342336,5.68321141360567,22.8624462695718,0.274825590975452,0,112.5,4.83485081695735,3.49554482810743,28.6078436745846,4.06816580563749,42.9764517062875,0.14620065309534,0,218.25,3.76392135463239,2.79703613835332,35.7521301311725,5.22852443127239,17.2459168597131,0.36432886452429,0,264.75,4.15119770093906,2.72204995372474,36.7370186807792,4.73956784986203,15.6796891442458,0.40072129296552,0,293.25,3.87993333229738,2.96000076850324,33.7837750125201,5.07177291056546,13.2308042022076,0.474890657525656,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
151.5,1.27398333545912,1.19069127355657,83.9848264792453,15.6187077914245,8.40913092712293,0.747186048312521,0,151.5,1.83302508208929,2.24699855699593,44.5038114015046,10.7848964903572,12.0991754593352,0.519306900565008,0,152.25,3.4475897198616,1.7244608305542,57.9891396940935,5.70979146371748,22.644267453935,0.277473551306591,0,113.25,4.82240556729795,3.46269521444328,28.8792382254405,4.07868232539488,42.5819476141099,0.147555141538373,0,219,3.75943809584702,2.78662981460262,35.8856420310928,5.23477702274189,17.1663839993015,0.366016821447968,0,265.5,4.14507822178024,2.73023196012978,36.62692454719,4.74658102778313,15.612347351338,0.40244975119908,0,294,3.87688339206726,2.97075111078762,33.6615206965243,5.07577333562165,13.1866782043104,0.476479763123799,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
