A0 f (kHz),A0 Phase velocity (m/ms),A0 Energy velocity (m/ms),A0 Propagation time (micsec),A0 Coincidence angle (deg),A0 Wavelength (mm),A0 Wavenumber (rad/mm),A0 Attenuation (Np/m),A1 f (kHz),A1 Phase velocity (m/ms),A1 Energy velocity (m/ms),A1 Propagation time (micsec),A1 Coincidence angle (deg),A1 Wavelength (mm),A1 Wavenumber (rad/mm),A1 Attenuation (Np/m),A2 f (kHz),A2 Phase velocity (m/ms),A2 Energy velocity (m/ms),A2 Propagation time (micsec),A2 Coincidence angle (deg),A2 Wavelength (mm),A2 Wavenumber (rad/mm),A2 Attenuation (Np/m),A3 f (kHz),A3 Phase velocity (m/ms),A3 Energy velocity (m/ms),A3 Propagation time (micsec),A3 Coincidence angle (deg),A3 Wavelength (mm),A3 Wavenumber (rad/mm),A3 Attenuation (Np/m),A4 f (kHz),A4 Phase velocity (m/ms),A4 Energy velocity (m/ms),A4 Propagation time (micsec),A4 Coincidence angle (deg),A4 Wavelength (mm),A4 Wavenumber (rad/mm),A4 Attenuation (Np/m)
3542.4,2.88727101120713,2.91641543344727,34.2886678122525,6.82269642675579,0.815060696478976,7.7088557138415,0,4303.8,3.23323123000429,2.884872463067,34.663577430278,6.08972913736206,0.751250343883148,8.36363717945518,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3547.8,2.88731482083106,2.91627135207261,34.2903618790238,6.82259241296479,0.813832465423941,7.72048987245373,0,4309.2,3.23274269144987,2.88568695020389,34.6537936115816,6.09065291137344,0.750195556356139,8.37539659352072,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3553.2,2.88735828426497,2.91612800800668,34.2920474428538,6.82248922424727,0.812607870163508,7.73212460508821,0,4314.6,3.23225679908228,2.88649756184979,34.6440618283134,6.0915719602888,0.749144022408168,8.38715269592876,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3558.6,2.88740140507352,2.91598539606121,34.2937245622271,6.82238685206573,0.811386895147956,7.74375990634388,0,4320,3.23177353370283,2.88730432306299,34.6343816968747,6.09248631602466,0.748095725394174,8.39890550620237,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3564,2.8874441843127,2.91584351827154,34.2953932107023,6.82228529383966,0.810169524217928,7.75539577750084,0,4325.4,3.23129287723728,2.88810725385703,34.6247528953266,6.0933960084333,0.747050649012179,8.41065504124494,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3569.4,2.88748662632006,2.91570236709071,34.2970534745561,6.82218453919943,0.808955742231204,7.76703221099557,0,4330.8,3.23081481271351,2.88890636928254,34.615175162231,6.09430106534131,0.746008777295998,8.42240131537564,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3574.8,2.88752873213499,2.91556194448773,34.2987053281662,6.82208458560646,0.807745533214442,7.7786692080803,0,4336.2,3.23033932040991,2.88970169907946,34.6056480611323,6.09520151984109,0.7449700937249,8.43414435036344,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3580.2,2.88757050522365,2.9154222453314,34.3003488294481,6.82198542476247,0.806538881968507,7.79030676344371,0,4341.6,3.22986638362985,2.89049325820426,34.5961713337901,6.09609739935794,0.743934582557087,8.44588416038239,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3585.6,2.88761194741853,2.91528326917609,34.301983981221,6.8218870522485,0.805335772930201,7.80194487613324,0,4347,3.22939598390293,2.89128107132216,34.5867446066981,6.0969887347354,0.742902227720941,8.45762076451837,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3591,2.88765306213116,2.9151450109376,34.3036108409019,6.82178945989861,0.804136191069663,7.81358354089459,0,4352.4,3.22892810385091,2.89206515815932,34.5773675665198,6.09787555480684,0.741873013475533,8.46935417928746,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3596.4,2.88769385116516,2.91500747014332,34.3052294116706,6.82169264336482,0.80294012100021,7.82522275677633,0,4357.8,3.22846272716617,2.89284553358278,34.568039958964,6.09875788643288,0.740846924403637,8.48108441867042,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3601.8,2.88773431710028,2.91487064401327,34.3068397238778,6.82159659645796,0.801747547642924,7.83686252069204,0,4363.2,3.22799983486247,2.89362222682445,34.5587613590261,6.09963576160943,0.739823944550438,8.49281150395535,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3607.2,2.88777446326771,2.91473452753255,34.3084418342052,6.82150131120672,0.800558456217484,7.84850282747205,0,4368.6,3.227539410896,2.89439525265053,34.5495315155818,6.10050920680978,0.738804058713546,8.50453544897991,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3612.6,2.88781429066283,2.91459912241143,34.3100357202001,6.82140678518478,0.799372831385381,7.86014367825122,0,4374,3.22708143841614,2.89516463057608,34.5403501216792,6.10137825009153,0.737787251581192,8.51625626996637,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3618,2.88785380181679,2.9144644258497,34.3116214125158,6.82131301232184,0.798190658324153,7.87178506996247,0,4379.4,3.22662590070141,2.89593038006182,34.5312168719558,6.10224291932173,0.736773507946615,8.52797398306407,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3623.4,2.88789300074786,2.91433043067829,34.3131989932678,6.82121998301943,0.797011922710124,7.88342699543882,0,4384.8,3.22617278024606,2.89669252521653,34.5221314065858,6.10310324391052,0.735762812499102,8.5396886067645,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3628.8,2.88793188842797,2.91419713851695,34.3147684411257,6.82112769491018,0.795836609465378,7.89506945577744,0,4390.2,3.22572206150077,2.89745108067136,34.5130934796764,6.10395924960705,0.734755150448902,8.5514001546513,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3634.2,2.88797046732852,2.91406454658147,34.3163297866244,6.82103614206893,0.794664704014231,7.90671244795473,0,4395.6,3.22527372722225,2.89820607038255,34.5041027351103,6.10481096542953,0.73375050669357,8.56310864505281,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3639.6,2.88800873990132,2.91393265209306,34.317883060259,6.82094531861823,0.793496191862107,7.91835596896156,0,4401,3.22482776210215,2.89895750890965,34.4951589296015,6.10565841677257,0.732748866644434,8.57481409142664,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3645,2.8880467093087,2.91380145015966,34.3194283174375,6.82085521699564,0.792331058795255,7.9300000137988,0,4406.4,3.22438414826214,2.89970542467612,34.4862616557574,6.10650163396571,0.731750215201102,8.58651651431741,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3650.4,2.88808437650368,2.91367094225047,34.3209655386691,6.82076583488248,0.791169290078807,7.94164458349202,0,4411.8,3.22394287152859,2.90044982753001,34.4774107281004,6.10734064034803,0.730754538176842,8.59821592467355,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3655.8,2.88812174532856,2.91354112139895,34.3224948038436,6.82067716310492,0.790010871855286,7.95328967109523,0,4417.2,3.22350391605385,2.90119073653589,34.4686058523001,6.108175462489,0.729761821075308,8.60991233813969,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3661.2,2.88815881672129,2.91341198901797,34.3240160941698,6.82058919938195,0.788855789555688,7.96493527761075,0,4422.6,3.22306726523182,2.9019281752612,34.4598466814221,6.10900612845041,0.728772049299467,8.62160577264085,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3666.6,2.88819559304924,2.91328354232247,34.3255294403235,6.82050193804163,0.787704029086685,7.9765814000783,0,4428,3.22263290346441,2.90266216261728,34.4511329247603,6.10983266442623,0.727785208551132,8.6332962436652,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3672,2.8882320773624,2.91315577649717,34.327034896926,6.82041537179339,0.786555576623746,7.98822803361191,0,4433.4,3.2222008152721,2.90339271745607,34.4424642931595,6.11065509643278,0.726801284628524,8.64498376663023,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3677.4,2.88826827197944,2.91302868880065,34.3285324941897,6.82032949508294,0.78541041822468,7.99987517530252,0,4438.8,3.22177098615828,2.90411985406718,34.4338405523971,6.11147344866223,0.725820263620411,8.65666835455777,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3682.8,2.88830417781992,2.91290228050428,34.3300222150563,6.82024430567645,0.78426853964916,8.011522826085,0,4444.2,3.22134340000773,2.90484359570026,34.4252613627872,6.11228774843482,0.724842131318962,8.66835002505492,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3688.2,2.88833979855754,2.91277654483797,34.3315041372536,6.8201597948066,0.783129927486997,8.02317097922926,0,4449.6,3.22091804169073,2.90556396102635,34.416726439805,6.11309802124131,0.723866873806799,8.68002879332834,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3693.6,2.88837513577667,2.91265148104841,34.3329782676247,6.82007595866404,0.781994567840771,8.03481963375858,0,4455,3.22049489789596,2.90628095976671,34.4082356056955,6.11390428915295,0.722894477642191,8.69170466991664,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3699,2.88841019105995,2.91252708834063,34.3344446135173,6.8199927934444,0.780862446893741,8.04646878867591,0,4460.4,3.220073951162,2.90699462381393,34.3997884209368,6.11470658219353,0.721924928518069,8.70337767678613,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3704.4,2.8884449673254,2.91240336199697,34.3359032285391,6.81991029217604,0.779733551270219,8.05811843923352,0,4465.8,3.21965518923815,2.90770495840206,34.3913847624194,6.11550492050143,0.720958213363373,8.71504782207505,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3709.8,2.88847946679383,2.91228029927743,34.3373541430099,6.81982844954242,0.778607867484454,8.06976858258504,0,4471.2,3.2192385957528,2.90841199079757,34.3830242470487,6.11629933211338,0.719994318248523,8.7267151252863,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3715.2,2.88851369101034,2.91215789935774,34.3387973646808,6.81974726183076,0.777485381947229,8.08141921773914,0,4476.6,3.21882415780866,2.90911573062561,34.3747067011648,6.11708983848508,0.719033230087266,8.73837959674968,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3720.6,2.8885476428238,2.91203615758383,34.3402329464795,6.81966672223636,0.776366081498629,8.09307034002706,0,4482,3.2184118592725,2.90981620495098,34.366431745707,6.11787646728665,0.718074935134427,8.75004125579643,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3726,2.88858132310719,2.91191507499244,34.3416608742477,6.81958682864241,0.775249952524742,8.10472195027842,0,4487.4,3.21800168744887,2.91051342334747,34.3581992090547,6.1186592396725,0.717119420477085,8.7617001126528,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3731.4,2.88861473531688,2.91179464507648,34.3430812228083,6.81950757280485,0.774136982182796,8.11637404205028,0,4492.8,3.21759362726049,2.91120740836559,34.3500087670298,6.1194381813829,0.716166672734261,8.77335618423982,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3736.8,2.88864788094929,2.9116748669744,34.3444940004282,6.81942895112971,0.77302715717975,8.12802661435939,0,4498.2,3.21718766456738,2.91189817814617,34.341860148305,6.12021331641133,0.715216678797605,8.7850094851572,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3742.2,2.88868076149908,2.91155573978619,34.345899215841,6.81935096002784,0.771920464298829,8.13967966620356,0,4503.6,3.21678378614901,2.91258574649042,34.3337531334475,6.12098466703601,0.714269425825785,8.79666002771354,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3747.6,2.88871338034054,2.91143725711156,34.3472969426826,6.81927359145255,0.770816890900987,8.15133319125291,0,4509,3.21638197806896,2.913270131443,34.3256874536616,6.12175225694169,0.71332490088023,8.80830782638634,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3753,2.8887457383124,2.91131941986863,34.3486871682779,6.81919684337211,0.76971642374431,8.16298719028864,0,4514.4,3.21598222649555,2.91395135098339,34.3176628416437,6.12251610965297,0.712383091107468,8.81995289558568,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3758.4,2.88877783750096,2.91120222531107,34.3500699231964,6.81912071079635,0.768619049994934,8.17464166054822,0,4519.8,3.21558451850156,2.91462941880505,34.3096790812598,6.12327624700503,0.711443983915562,8.83159524745565,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3763.8,2.88880967997585,2.91108567069879,34.3514452379533,6.81904518877546,0.767524756888212,8.18629659928314,0,4525.2,3.21518883965746,2.91530435699138,34.3017358582762,6.12403269374289,0.7105075664407,8.8432348984759,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3769.2,2.88884126839749,2.91096975153442,34.3528131638222,6.81897027095922,0.766433531889391,8.19795200203526,0,4530.6,3.21479517644058,2.91597618332481,34.2938329098352,6.12478547291727,0.709573826080559,8.85487186285567,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3774.6,2.88887260419032,2.91085446686796,34.3541737102365,6.81889595392952,0.765345362208001,8.20960786781638,0,4536,3.21440351700633,2.91664490718798,34.2859700725148,6.12553460440687,0.708642750662771,8.86650615038837,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3780,2.88890368937475,2.910739813978,34.3555269075507,6.81882223285555,0.764260235284324,8.2212641939196,0,4541.4,3.21401384723335,2.91731055044385,34.2781470367581,6.12628011248138,0.707714327571531,8.87813777734283,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3785.4,2.88893452595501,2.91062579014936,34.3568727860644,6.81874910294553,0.76317813862604,8.23292097765181,0,4546.8,3.21362615389241,2.91797313070747,34.270363543668,6.1270220197417,0.706788544447174,8.88976675774235,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3790.8,2.88896511533117,2.91051239438127,34.3582113558594,6.81867656084121,0.762099059652624,8.24457821801218,0,4552.2,3.21324042462959,2.91863266141309,34.2626193841001,6.12776034714976,0.705865389180966,8.90139310339345,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3796.2,2.8889954600684,2.91039962224941,34.3595426674469,6.81860460042196,0.761022986162056,8.2562359106478,0,4557.6,3.21285664640474,2.91928916007319,34.2549143016353,6.1284951170163,0.704944849570988,8.91301682820064,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3801.6,2.8890255621232,2.91028747105749,34.3608667509619,6.81853321701134,0.759949905861532,8.26789405290672,0,4563,3.21247480704359,2.9199426400537,34.2472480891477,6.12922635002944,0.704026913662851,8.92463794386775,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3807,2.88905542286229,2.91017593978307,34.3621836167934,6.81846240733219,0.758879806373072,8.27955264379602,0,4568.4,3.21209489292736,2.92059312282477,34.2396204450694,6.12995406967862,0.703111569242483,8.93625646630869,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3812.4,2.88908504422018,2.91006502571585,34.3634932952747,6.81839216676147,0.757812675537766,8.29121168067141,0,4573.8,3.21171689206632,2.9212406216512,34.2320311647166,6.13067829636803,0.702198804509668,8.9478724071127,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3817.8,2.8891144281159,2.9099547261521,34.3647958166801,6.81832249071356,0.756748501261433,8.30287116090229,0,4579.2,3.21134079179717,2.92188515380522,34.2244799970212,6.13139905182604,0.701288607572757,8.9594857799365,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3823.2,2.88914357645309,2.90984503839464,34.3660912112248,6.81825337463999,0.755687271514199,8.31453108187165,0,4584.6,3.21096658030405,2.92252673248035,34.2169667393016,6.13211635619051,0.700380966780973,8.97109659626787,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3828.6,2.88917249167607,2.90973595813777,34.3673795281411,6.81818481271087,0.754628974475283,8.32619143937387,0,4590,3.21059424435432,2.92316537883598,34.2094910961967,6.13283023234837,0.6994758702297,8.98270487174384,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3834,2.88920117454616,2.90962748592761,34.3686607593753,6.81811680308761,0.753573597951528,8.33785223402126,0,4595.4,3.21022377305642,2.92380110198577,34.202052913956,6.13354069873111,0.698573306579715,8.9943106156499,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3839.4,2.88922962693046,2.9095196190611,34.3699349352626,6.81804934131019,0.752521130106387,8.34951346321837,0,4600.8,3.20985515410442,2.92443391898839,34.1946519463814,6.13424777651382,0.697673264237614,9.00591384141052,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3844.8,2.88925785122377,2.90941235326526,34.371202104703,6.81798242166806,0.751471559307057,8.3611751228129,0,4606.2,3.20948837454543,2.92506385077636,34.1872879026071,6.13495148814549,0.696775731523908,9.01751456446068,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3850.2,2.8892858492546,2.90930568587587,34.3724622976131,6.81791603979399,0.750424873838918,8.37283721025524,0,4611.6,3.20912342373185,2.92569090638682,34.1799606314182,6.1356518516841,0.695880697313698,9.02911279395234,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3855.6,2.88931362230278,2.90919961578701,34.3737155255149,6.8178501926222,0.749381061910669,8.3844997245588,0,4617,3.20876028962208,2.92631510270047,34.1726698904427,6.1363488878929,0.694988150232203,9.04070854313172,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3861,2.88934117217619,2.90909414032291,34.3749618184924,6.81778487583548,0.748340111933744,8.39616266318206,0,4622.4,3.20839896026365,2.92693645652831,34.1654154387116,6.13704261739534,0.694098078977079,9.05230182518207,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3866.4,2.88936850066818,2.90898925681468,34.3762012065659,6.81772008515164,0.747302012380557,8.40782602359691,0,4627.8,3.20803942451616,2.92755498073442,34.1581970818917,6.13773305928628,0.693210472474211,9.06389265117937,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3871.8,2.88939560955772,2.9088849626003,34.3774337196918,6.81765581632322,0.746266751784111,8.41948980328855,0,4633.2,3.20768167059605,2.92817069201974,34.1510145814019,6.13842023392544,0.692325319562301,9.07548103419345,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3877.2,2.88942250060944,2.90878125502463,34.3786593877624,6.81759206513721,0.745234318737605,8.43115399975545,0,4638.6,3.20732568680685,2.92878360701512,34.1438677000502,6.13910416153557,0.691442609150789,9.08706698723184,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3882.6,2.88944917557382,2.90867813143941,34.3798782406059,6.81752882741478,0.744204701894046,8.44281861050931,0,4644,3.20697146225131,2.92939373845266,34.1367562466428,6.13978486083327,0.690562330372805,9.09865052121734,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3888,2.88947563567848,2.90857559068216,34.3810902905042,6.8174661002171,0.743177889835,8.4544836345637,0,4649.4,3.20661898539784,2.930001102852,34.129679986353,6.14046235178293,0.689684472275528,9.11023164904525,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
